# Temperature_MeV relativistic_dofs_MeV entropy_dofs_MeV
2.82356e+08 104.438 104.434
2.83836e+08 104.438 104.434
2.85324e+08 104.438 104.434
2.86819e+08 104.439 104.435
2.88322e+08 104.439 104.435
2.89833e+08 104.439 104.435
2.91352e+08 104.439 104.435
2.92879e+08 104.44 104.435
2.94414e+08 104.44 104.436
2.95957e+08 104.44 104.435
2.97508e+08 104.44 104.436
2.99067e+08 104.44 104.436
3.00635e+08 104.441 104.437
3.0221e+08 104.441 104.437
3.03794e+08 104.441 104.437
3.05386e+08 104.441 104.437
3.06987e+08 104.442 104.438
3.08595e+08 104.442 104.438
3.10213e+08 104.442 104.438
3.11838e+08 104.443 104.439
3.13473e+08 104.442 104.438
3.15116e+08 104.443 104.439
3.16767e+08 104.443 104.439
3.18427e+08 104.444 104.44
3.20096e+08 104.444 104.44
3.21774e+08 104.444 104.44
3.2346e+08 104.444 104.44
3.25155e+08 104.444 104.44
3.26859e+08 104.445 104.441
3.28572e+08 104.445 104.441
3.30294e+08 104.445 104.441
3.32025e+08 104.445 104.441
3.33765e+08 104.446 104.441
3.35514e+08 104.446 104.442
3.37273e+08 104.446 104.442
3.3904e+08 104.447 104.443
3.40817e+08 104.447 104.443
3.42603e+08 104.447 104.443
3.44399e+08 104.447 104.443
3.46204e+08 104.447 104.443
3.48018e+08 104.448 104.444
3.49842e+08 104.448 104.444
3.51676e+08 104.448 104.444
3.53519e+08 104.448 104.444
3.55371e+08 104.449 104.445
3.57234e+08 104.449 104.445
3.59106e+08 104.449 104.445
3.60988e+08 104.45 104.445
3.6288e+08 104.45 104.446
3.64782e+08 104.45 104.446
3.66694e+08 104.45 104.446
3.68615e+08 104.45 104.446
3.70547e+08 104.451 104.447
3.72489e+08 104.451 104.447
3.74441e+08 104.451 104.447
3.76404e+08 104.452 104.447
3.78376e+08 104.452 104.448
3.80359e+08 104.452 104.448
3.82353e+08 104.452 104.448
3.84357e+08 104.453 104.449
3.86371e+08 104.453 104.449
3.88396e+08 104.453 104.449
3.90431e+08 104.453 104.449
3.92477e+08 104.454 104.45
3.94534e+08 104.454 104.45
3.96602e+08 104.454 104.45
3.98681e+08 104.455 104.451
4.0077e+08 104.455 104.45
4.0287e+08 104.455 104.451
4.04982e+08 104.455 104.451
4.07104e+08 104.455 104.451
4.09238e+08 104.456 104.452
4.11382e+08 104.456 104.452
4.13538e+08 104.456 104.452
4.15706e+08 104.456 104.452
4.17884e+08 104.457 104.453
4.20074e+08 104.457 104.453
4.22276e+08 104.457 104.453
4.24489e+08 104.457 104.453
4.26714e+08 104.458 104.454
4.2895e+08 104.458 104.454
4.31198e+08 104.458 104.454
4.33458e+08 104.458 104.454
4.3573e+08 104.459 104.455
4.38013e+08 104.459 104.455
4.40309e+08 104.459 104.455
4.42616e+08 104.459 104.455
4.44936e+08 104.46 104.455
4.47268e+08 104.46 104.456
4.49612e+08 104.46 104.456
4.51968e+08 104.46 104.456
4.54337e+08 104.461 104.457
4.56718e+08 104.461 104.457
4.59111e+08 104.461 104.457
4.61518e+08 104.461 104.457
4.63936e+08 104.462 104.458
4.66368e+08 104.462 104.458
4.68812e+08 104.462 104.458
4.71269e+08 104.463 104.459
4.73739e+08 104.463 104.459
4.76221e+08 104.463 104.459
4.78717e+08 104.463 104.459
4.81226e+08 104.463 104.459
4.83748e+08 104.464 104.46
4.86283e+08 104.464 104.46
4.88832e+08 104.464 104.46
4.91394e+08 104.465 104.46
4.93969e+08 104.464 104.46
4.96558e+08 104.465 104.461
4.9916e+08 104.465 104.461
5.01776e+08 104.465 104.461
5.04406e+08 104.466 104.462
5.07049e+08 104.466 104.462
5.09707e+08 104.466 104.462
5.12378e+08 104.467 104.463
5.15063e+08 104.466 104.462
5.17763e+08 104.467 104.463
5.20476e+08 104.467 104.463
5.23204e+08 104.467 104.463
5.25946e+08 104.468 104.464
5.28702e+08 104.468 104.464
5.31473e+08 104.468 104.464
5.34258e+08 104.468 104.464
5.37058e+08 104.468 104.464
5.39873e+08 104.469 104.465
5.42702e+08 104.469 104.465
5.45547e+08 104.469 104.465
5.48406e+08 104.47 104.466
5.5128e+08 104.47 104.466
5.54169e+08 104.47 104.466
5.57073e+08 104.47 104.466
5.59993e+08 104.47 104.466
5.62928e+08 104.471 104.467
5.65878e+08 104.471 104.467
5.68843e+08 104.471 104.467
5.71825e+08 104.472 104.468
5.74821e+08 104.472 104.468
5.77834e+08 104.472 104.468
5.80862e+08 104.472 104.468
5.83907e+08 104.472 104.468
5.86967e+08 104.473 104.469
5.90043e+08 104.473 104.469
5.93135e+08 104.473 104.469
5.96244e+08 104.474 104.47
5.99368e+08 104.474 104.47
6.0251e+08 104.474 104.47
6.05667e+08 104.474 104.47
6.08841e+08 104.474 104.47
6.12032e+08 104.475 104.471
6.1524e+08 104.475 104.471
6.18464e+08 104.475 104.471
6.21705e+08 104.476 104.472
6.24964e+08 104.476 104.472
6.28239e+08 104.476 104.472
6.31532e+08 104.476 104.472
6.34841e+08 104.476 104.472
6.38168e+08 104.477 104.473
6.41513e+08 104.477 104.473
6.44875e+08 104.477 104.473
6.48255e+08 104.478 104.474
6.51652e+08 104.478 104.474
6.55067e+08 104.478 104.474
6.585e+08 104.479 104.475
6.61951e+08 104.479 104.475
6.6542e+08 104.479 104.475
6.68908e+08 104.479 104.475
6.72413e+08 104.479 104.475
6.75937e+08 104.48 104.476
6.7948e+08 104.48 104.476
6.83041e+08 104.48 104.476
6.86621e+08 104.48 104.476
6.90219e+08 104.481 104.477
6.93836e+08 104.481 104.477
6.97473e+08 104.481 104.477
7.01128e+08 104.481 104.477
7.04802e+08 104.482 104.478
7.08496e+08 104.482 104.478
7.12209e+08 104.482 104.478
7.15942e+08 104.483 104.479
7.19694e+08 104.483 104.479
7.23466e+08 104.483 104.479
7.27257e+08 104.483 104.479
7.31069e+08 104.484 104.48
7.349e+08 104.484 104.48
7.38752e+08 104.484 104.48
7.42623e+08 104.484 104.48
7.46515e+08 104.484 104.48
7.50428e+08 104.484 104.48
7.5436e+08 104.485 104.481
7.58314e+08 104.485 104.481
7.62288e+08 104.485 104.481
7.66283e+08 104.486 104.482
7.70299e+08 104.486 104.482
7.74336e+08 104.486 104.482
7.78394e+08 104.486 104.482
7.82474e+08 104.486 104.482
7.86574e+08 104.487 104.483
7.90697e+08 104.487 104.483
7.94841e+08 104.487 104.483
7.99006e+08 104.488 104.484
8.03194e+08 104.488 104.484
8.07403e+08 104.488 104.484
8.11634e+08 104.488 104.484
8.15888e+08 104.488 104.484
8.20164e+08 104.488 104.485
8.24462e+08 104.489 104.485
8.28783e+08 104.489 104.485
8.33127e+08 104.489 104.485
8.37493e+08 104.49 104.486
8.41882e+08 104.49 104.486
8.46294e+08 104.49 104.486
8.50729e+08 104.491 104.487
8.55188e+08 104.491 104.487
8.5967e+08 104.491 104.487
8.64175e+08 104.491 104.487
8.68704e+08 104.491 104.487
8.73257e+08 104.492 104.488
8.77834e+08 104.492 104.488
8.82434e+08 104.492 104.488
8.87059e+08 104.493 104.489
8.91708e+08 104.493 104.489
8.96381e+08 104.493 104.489
9.01079e+08 104.493 104.489
9.05801e+08 104.493 104.49
9.10548e+08 104.494 104.49
9.1532e+08 104.494 104.49
9.20117e+08 104.494 104.49
9.24939e+08 104.494 104.49
9.29787e+08 104.495 104.491
9.3466e+08 104.495 104.491
9.39558e+08 104.495 104.491
9.44482e+08 104.495 104.491
9.49432e+08 104.496 104.492
9.54408e+08 104.496 104.492
9.5941e+08 104.496 104.492
9.64438e+08 104.497 104.493
9.69492e+08 104.497 104.493
9.74573e+08 104.497 104.493
9.79681e+08 104.497 104.493
9.84815e+08 104.497 104.493
9.89976e+08 104.498 104.494
9.95165e+08 104.498 104.494
1.00038e+09 104.498 104.494
1.00562e+09 104.498 104.495
1.01089e+09 104.499 104.495
1.01619e+09 104.499 104.495
1.02152e+09 104.499 104.495
1.02687e+09 104.499 104.496
1.03225e+09 104.5 104.496
1.03766e+09 104.5 104.496
1.0431e+09 104.5 104.496
1.04857e+09 104.5 104.496
1.05406e+09 104.5 104.496
1.05959e+09 104.501 104.497
1.06514e+09 104.501 104.497
1.07072e+09 104.501 104.497
1.07633e+09 104.502 104.498
1.08197e+09 104.502 104.498
1.08764e+09 104.502 104.498
1.09334e+09 104.503 104.499
1.09907e+09 104.503 104.499
1.10483e+09 104.503 104.499
1.11062e+09 104.503 104.499
1.11645e+09 104.503 104.499
1.1223e+09 104.503 104.499
1.12818e+09 104.503 104.499
1.13409e+09 104.504 104.5
1.14003e+09 104.504 104.5
1.14601e+09 104.504 104.5
1.15201e+09 104.505 104.501
1.15805e+09 104.505 104.501
1.16412e+09 104.505 104.501
1.17022e+09 104.506 104.502
1.17636e+09 104.506 104.502
1.18252e+09 104.506 104.502
1.18872e+09 104.506 104.502
1.19495e+09 104.507 104.503
1.20121e+09 104.507 104.503
1.20751e+09 104.507 104.503
1.21383e+09 104.507 104.503
1.2202e+09 104.507 104.503
1.22659e+09 104.507 104.504
1.23302e+09 104.508 104.504
1.23948e+09 104.508 104.504
1.24598e+09 104.508 104.504
1.25251e+09 104.508 104.505
1.25907e+09 104.509 104.505
1.26567e+09 104.509 104.505
1.2723e+09 104.509 104.505
1.27897e+09 104.51 104.506
1.28567e+09 104.51 104.506
1.29241e+09 104.51 104.506
1.29918e+09 104.511 104.507
1.30599e+09 104.511 104.507
1.31284e+09 104.511 104.507
1.31972e+09 104.511 104.507
1.32663e+09 104.511 104.507
1.33359e+09 104.512 104.508
1.34058e+09 104.512 104.508
1.3476e+09 104.512 104.508
1.35466e+09 104.512 104.508
1.36176e+09 104.513 104.509
1.3689e+09 104.513 104.509
1.37607e+09 104.513 104.509
1.38329e+09 104.513 104.509
1.39054e+09 104.514 104.51
1.39782e+09 104.514 104.51
1.40515e+09 104.514 104.51
1.41251e+09 104.514 104.51
1.41992e+09 104.515 104.511
1.42736e+09 104.515 104.511
1.43484e+09 104.515 104.511
1.44236e+09 104.515 104.511
1.44992e+09 104.515 104.511
1.45752e+09 104.516 104.512
1.46515e+09 104.516 104.512
1.47283e+09 104.516 104.512
1.48055e+09 104.517 104.513
1.48831e+09 104.517 104.513
1.49611e+09 104.517 104.513
1.50395e+09 104.517 104.513
1.51183e+09 104.517 104.514
1.51976e+09 104.518 104.514
1.52772e+09 104.518 104.514
1.53573e+09 104.518 104.514
1.54378e+09 104.519 104.515
1.55187e+09 104.519 104.515
1.56e+09 104.519 104.515
1.56818e+09 104.519 104.515
1.57639e+09 104.52 104.516
1.58466e+09 104.52 104.516
1.59296e+09 104.52 104.516
1.60131e+09 104.521 104.517
1.6097e+09 104.52 104.516
1.61814e+09 104.52 104.516
1.62662e+09 104.521 104.517
1.63514e+09 104.521 104.517
1.64371e+09 104.521 104.517
1.65233e+09 104.522 104.518
1.66099e+09 104.522 104.518
1.66969e+09 104.522 104.518
1.67844e+09 104.522 104.518
1.68724e+09 104.522 104.519
1.69608e+09 104.523 104.519
1.70497e+09 104.523 104.519
1.7139e+09 104.523 104.519
1.72289e+09 104.524 104.52
1.73192e+09 104.524 104.52
1.74099e+09 104.524 104.52
1.75012e+09 104.524 104.52
1.75929e+09 104.525 104.521
1.76851e+09 104.525 104.521
1.77778e+09 104.525 104.521
1.78709e+09 104.525 104.521
1.79646e+09 104.526 104.522
1.80588e+09 104.526 104.522
1.81534e+09 104.526 104.522
1.82485e+09 104.526 104.522
1.83442e+09 104.526 104.523
1.84403e+09 104.526 104.523
1.8537e+09 104.527 104.523
1.86341e+09 104.527 104.523
1.87318e+09 104.527 104.523
1.88299e+09 104.528 104.524
1.89286e+09 104.528 104.524
1.90278e+09 104.528 104.524
1.91275e+09 104.528 104.524
1.92278e+09 104.529 104.525
1.93286e+09 104.529 104.525
1.94298e+09 104.529 104.525
1.95317e+09 104.53 104.526
1.9634e+09 104.53 104.526
1.97369e+09 104.53 104.526
1.98404e+09 104.53 104.526
1.99444e+09 104.531 104.527
2.00489e+09 104.531 104.527
2.0154e+09 104.531 104.527
2.02596e+09 104.531 104.527
2.03658e+09 104.531 104.528
2.04725e+09 104.532 104.528
2.05798e+09 104.532 104.528
2.06876e+09 104.532 104.528
2.07961e+09 104.532 104.528
2.0905e+09 104.533 104.529
2.10146e+09 104.533 104.529
2.11247e+09 104.533 104.529
2.12354e+09 104.534 104.53
2.13467e+09 104.533 104.529
2.14586e+09 104.533 104.529
2.15711e+09 104.534 104.53
2.16841e+09 104.534 104.53
2.17978e+09 104.534 104.53
2.1912e+09 104.535 104.531
2.20268e+09 104.535 104.531
2.21423e+09 104.535 104.531
2.22583e+09 104.535 104.531
2.2375e+09 104.536 104.532
2.24922e+09 104.536 104.532
2.26101e+09 104.536 104.532
2.27286e+09 104.536 104.532
2.28477e+09 104.536 104.533
2.29675e+09 104.537 104.533
2.30878e+09 104.537 104.533
2.32088e+09 104.537 104.533
2.33305e+09 104.537 104.534
2.34527e+09 104.538 104.534
2.35756e+09 104.538 104.534
2.36992e+09 104.538 104.534
2.38234e+09 104.538 104.535
2.39483e+09 104.539 104.535
2.40738e+09 104.539 104.535
2.41999e+09 104.539 104.535
2.43268e+09 104.54 104.536
2.44543e+09 104.54 104.536
2.45824e+09 104.54 104.536
2.47112e+09 104.54 104.537
2.48408e+09 104.541 104.537
2.49709e+09 104.541 104.537
2.51018e+09 104.541 104.537
2.52334e+09 104.541 104.538
2.53656e+09 104.542 104.538
2.54985e+09 104.542 104.538
2.56322e+09 104.542 104.538
2.57665e+09 104.542 104.538
2.59015e+09 104.543 104.539
2.60373e+09 104.543 104.539
2.61737e+09 104.543 104.539
2.63109e+09 104.543 104.539
2.64488e+09 104.544 104.54
2.65874e+09 104.544 104.54
2.67268e+09 104.544 104.54
2.68668e+09 104.544 104.54
2.70076e+09 104.545 104.541
2.71492e+09 104.545 104.541
2.72915e+09 104.545 104.541
2.74345e+09 104.545 104.541
2.75783e+09 104.545 104.541
2.77228e+09 104.545 104.541
2.78681e+09 104.545 104.542
2.80141e+09 104.546 104.542
2.8161e+09 104.546 104.542
2.83085e+09 104.546 104.542
2.84569e+09 104.546 104.543
2.8606e+09 104.547 104.543
2.8756e+09 104.547 104.543
2.89067e+09 104.547 104.543
2.90582e+09 104.547 104.544
2.92105e+09 104.548 104.544
2.93635e+09 104.548 104.544
2.95174e+09 104.548 104.544
2.96721e+09 104.548 104.545
2.98276e+09 104.549 104.545
2.9984e+09 104.549 104.545
3.01411e+09 104.549 104.545
3.02991e+09 104.549 104.546
3.04578e+09 104.55 104.546
3.06175e+09 104.55 104.546
3.07779e+09 104.55 104.547
3.09392e+09 104.55 104.547
3.11014e+09 104.551 104.547
3.12644e+09 104.551 104.547
3.14282e+09 104.551 104.547
3.15929e+09 104.551 104.547
3.17585e+09 104.552 104.548
3.19249e+09 104.552 104.548
3.20923e+09 104.552 104.548
3.22605e+09 104.552 104.548
3.24295e+09 104.553 104.549
3.25995e+09 104.553 104.549
3.27703e+09 104.553 104.549
3.29421e+09 104.553 104.549
3.31147e+09 104.554 104.55
3.32883e+09 104.554 104.55
3.34627e+09 104.554 104.55
3.36381e+09 104.554 104.55
3.38144e+09 104.555 104.551
3.39916e+09 104.555 104.551
3.41697e+09 104.555 104.551
3.43488e+09 104.555 104.551
3.45288e+09 104.555 104.552
3.47098e+09 104.556 104.552
3.48917e+09 104.556 104.552
3.50746e+09 104.556 104.552
3.52584e+09 104.556 104.552
3.54432e+09 104.557 104.553
3.56289e+09 104.557 104.553
3.58156e+09 104.557 104.553
3.60033e+09 104.557 104.553
3.6192e+09 104.558 104.554
3.63817e+09 104.558 104.554
3.65724e+09 104.558 104.554
3.6764e+09 104.558 104.554
3.69567e+09 104.559 104.555
3.71504e+09 104.559 104.555
3.73451e+09 104.559 104.555
3.75408e+09 104.559 104.555
3.77376e+09 104.559 104.556
3.79353e+09 104.56 104.556
3.81342e+09 104.56 104.556
3.8334e+09 104.56 104.557
3.85349e+09 104.56 104.557
3.87369e+09 104.561 104.557
3.89399e+09 104.561 104.557
3.91439e+09 104.561 104.557
3.93491e+09 104.561 104.558
3.95553e+09 104.562 104.558
3.97626e+09 104.562 104.558
3.9971e+09 104.562 104.558
4.01805e+09 104.562 104.558
4.03911e+09 104.563 104.559
4.06027e+09 104.563 104.559
4.08155e+09 104.563 104.559
4.10294e+09 104.563 104.559
4.12445e+09 104.564 104.56
4.14606e+09 104.564 104.56
4.16779e+09 104.564 104.56
4.18963e+09 104.564 104.56
4.21159e+09 104.564 104.561
4.23366e+09 104.565 104.561
4.25585e+09 104.565 104.561
4.27816e+09 104.565 104.561
4.30058e+09 104.565 104.562
4.32312e+09 104.566 104.562
4.34577e+09 104.566 104.562
4.36855e+09 104.566 104.562
4.39144e+09 104.566 104.562
4.41446e+09 104.567 104.563
4.43759e+09 104.567 104.563
4.46085e+09 104.567 104.563
4.48423e+09 104.567 104.563
4.50773e+09 104.568 104.564
4.53135e+09 104.568 104.564
4.5551e+09 104.568 104.564
4.57897e+09 104.568 104.564
4.60297e+09 104.568 104.565
4.62709e+09 104.569 104.565
4.65134e+09 104.569 104.565
4.67572e+09 104.569 104.565
4.70022e+09 104.569 104.566
4.72486e+09 104.57 104.566
4.74962e+09 104.57 104.566
4.77451e+09 104.57 104.566
4.79953e+09 104.57 104.567
4.82469e+09 104.571 104.567
4.84997e+09 104.571 104.567
4.87539e+09 104.571 104.567
4.90094e+09 104.571 104.567
4.92663e+09 104.571 104.567
4.95245e+09 104.572 104.568
4.9784e+09 104.572 104.569
5.00449e+09 104.573 104.569
5.03072e+09 104.573 104.569
5.05708e+09 104.573 104.569
5.08359e+09 104.573 104.57
5.11023e+09 104.573 104.57
5.13701e+09 104.574 104.57
5.16393e+09 104.574 104.57
5.191e+09 104.574 104.57
5.2182e+09 104.574 104.571
5.24555e+09 104.575 104.571
5.27304e+09 104.575 104.571
5.30068e+09 104.575 104.571
5.32846e+09 104.575 104.571
5.35638e+09 104.576 104.572
5.38445e+09 104.576 104.572
5.41267e+09 104.576 104.572
5.44104e+09 104.576 104.572
5.46955e+09 104.576 104.572
5.49822e+09 104.577 104.573
5.52703e+09 104.577 104.573
5.556e+09 104.577 104.573
5.58512e+09 104.577 104.573
5.61439e+09 104.578 104.574
5.64381e+09 104.578 104.574
5.67339e+09 104.578 104.574
5.70312e+09 104.578 104.574
5.73301e+09 104.578 104.575
5.76306e+09 104.579 104.575
5.79326e+09 104.579 104.575
5.82362e+09 104.579 104.575
5.85414e+09 104.579 104.576
5.88482e+09 104.58 104.576
5.91567e+09 104.58 104.576
5.94667e+09 104.58 104.576
5.97783e+09 104.58 104.576
6.00916e+09 104.581 104.577
6.04066e+09 104.581 104.577
6.07231e+09 104.581 104.577
6.10414e+09 104.581 104.577
6.13613e+09 104.581 104.577
6.16829e+09 104.582 104.578
6.20061e+09 104.582 104.578
6.23311e+09 104.582 104.578
6.26578e+09 104.582 104.578
6.29861e+09 104.582 104.579
6.33162e+09 104.582 104.579
6.36481e+09 104.583 104.579
6.39816e+09 104.583 104.579
6.43169e+09 104.583 104.58
6.4654e+09 104.583 104.58
6.49929e+09 104.584 104.581
6.53335e+09 104.584 104.58
6.56759e+09 104.585 104.581
6.60201e+09 104.585 104.581
6.63661e+09 104.585 104.581
6.67139e+09 104.585 104.581
6.70635e+09 104.586 104.582
6.7415e+09 104.586 104.582
6.77683e+09 104.586 104.582
6.81235e+09 104.586 104.582
6.84805e+09 104.587 104.583
6.88394e+09 104.587 104.583
6.92001e+09 104.587 104.583
6.95628e+09 104.587 104.583
6.99274e+09 104.587 104.584
7.02939e+09 104.587 104.584
7.06622e+09 104.588 104.584
7.10326e+09 104.588 104.584
7.14048e+09 104.588 104.585
7.17791e+09 104.588 104.585
7.21552e+09 104.589 104.585
7.25334e+09 104.589 104.585
7.29135e+09 104.589 104.585
7.32957e+09 104.589 104.585
7.36798e+09 104.59 104.586
7.40659e+09 104.59 104.586
7.44541e+09 104.59 104.586
7.48443e+09 104.59 104.586
7.52365e+09 104.59 104.586
7.56308e+09 104.591 104.587
7.60272e+09 104.591 104.587
7.64257e+09 104.591 104.587
7.68262e+09 104.591 104.587
7.72288e+09 104.591 104.588
7.76336e+09 104.592 104.588
7.80404e+09 104.592 104.589
7.84494e+09 104.592 104.589
7.88606e+09 104.593 104.589
7.92739e+09 104.593 104.589
7.96893e+09 104.593 104.59
8.01069e+09 104.593 104.59
8.05268e+09 104.594 104.59
8.09488e+09 104.594 104.59
8.1373e+09 104.594 104.59
8.17995e+09 104.594 104.59
8.22282e+09 104.594 104.591
8.26591e+09 104.595 104.591
8.30923e+09 104.595 104.591
8.35278e+09 104.595 104.591
8.39656e+09 104.595 104.592
8.44056e+09 104.596 104.592
8.4848e+09 104.596 104.592
8.52926e+09 104.596 104.592
8.57396e+09 104.596 104.592
8.6189e+09 104.596 104.593
8.66407e+09 104.597 104.593
8.70948e+09 104.597 104.593
8.75512e+09 104.597 104.593
8.801e+09 104.597 104.594
8.84713e+09 104.597 104.594
8.89349e+09 104.598 104.594
8.9401e+09 104.598 104.594
8.98696e+09 104.598 104.594
9.03406e+09 104.599 104.595
9.0814e+09 104.599 104.595
9.129e+09 104.599 104.595
9.17684e+09 104.6 104.596
9.22493e+09 104.6 104.596
9.27328e+09 104.6 104.596
9.32188e+09 104.6 104.596
9.37073e+09 104.6 104.596
9.41984e+09 104.601 104.597
9.46921e+09 104.6 104.597
9.51884e+09 104.601 104.597
9.56872e+09 104.601 104.597
9.61887e+09 104.601 104.598
9.66928e+09 104.601 104.598
9.71996e+09 104.602 104.598
9.7709e+09 104.602 104.598
9.82211e+09 104.602 104.599
9.87358e+09 104.602 104.599
9.92533e+09 104.603 104.599
9.97734e+09 104.603 104.599
1.00296e+10 104.603 104.599
1.00822e+10 104.603 104.6
1.0135e+10 104.604 104.6
1.01882e+10 104.604 104.6
1.02415e+10 104.604 104.6
1.02952e+10 104.605 104.601
1.03492e+10 104.605 104.601
1.04034e+10 104.605 104.601
1.04579e+10 104.605 104.601
1.05127e+10 104.605 104.602
1.05678e+10 104.605 104.602
1.06232e+10 104.606 104.602
1.06789e+10 104.606 104.602
1.07349e+10 104.606 104.603
1.07911e+10 104.606 104.603
1.08477e+10 104.607 104.603
1.09045e+10 104.607 104.603
1.09617e+10 104.607 104.603
1.10191e+10 104.607 104.604
1.10769e+10 104.607 104.604
1.11349e+10 104.608 104.604
1.11933e+10 104.608 104.604
1.12519e+10 104.608 104.605
1.13109e+10 104.608 104.604
1.13702e+10 104.609 104.605
1.14298e+10 104.609 104.605
1.14897e+10 104.609 104.605
1.15499e+10 104.609 104.606
1.16104e+10 104.61 104.606
1.16713e+10 104.61 104.606
1.17324e+10 104.61 104.607
1.17939e+10 104.61 104.607
1.18557e+10 104.611 104.607
1.19179e+10 104.611 104.607
1.19803e+10 104.611 104.607
1.20431e+10 104.611 104.608
1.21062e+10 104.611 104.608
1.21697e+10 104.612 104.608
1.22335e+10 104.612 104.608
1.22976e+10 104.612 104.608
1.2362e+10 104.612 104.609
1.24268e+10 104.613 104.609
1.24919e+10 104.613 104.609
1.25574e+10 104.613 104.609
1.26232e+10 104.613 104.609
1.26894e+10 104.613 104.61
1.27559e+10 104.614 104.61
1.28227e+10 104.614 104.61
1.28899e+10 104.615 104.611
1.29575e+10 104.614 104.611
1.30254e+10 104.615 104.611
1.30937e+10 104.615 104.611
1.31623e+10 104.615 104.612
1.32313e+10 104.615 104.612
1.33006e+10 104.615 104.612
1.33703e+10 104.616 104.612
1.34404e+10 104.616 104.612
1.35108e+10 104.616 104.613
1.35816e+10 104.616 104.613
1.36528e+10 104.617 104.613
1.37244e+10 104.617 104.613
1.37963e+10 104.617 104.613
1.38686e+10 104.617 104.614
1.39413e+10 104.618 104.614
1.40143e+10 104.618 104.614
1.40878e+10 104.618 104.614
1.41616e+10 104.618 104.614
1.42358e+10 104.618 104.615
1.43104e+10 104.619 104.615
1.43854e+10 104.619 104.615
1.44608e+10 104.619 104.616
1.45366e+10 104.619 104.616
1.46128e+10 104.62 104.616
1.46894e+10 104.62 104.616
1.47664e+10 104.62 104.616
1.48437e+10 104.62 104.617
1.49215e+10 104.62 104.617
1.49997e+10 104.621 104.617
1.50784e+10 104.621 104.617
1.51574e+10 104.621 104.618
1.52368e+10 104.621 104.618
1.53167e+10 104.622 104.618
1.53969e+10 104.622 104.618
1.54776e+10 104.622 104.618
1.55587e+10 104.622 104.619
1.56403e+10 104.622 104.618
1.57223e+10 104.623 104.619
1.58047e+10 104.623 104.619
1.58875e+10 104.623 104.62
1.59707e+10 104.623 104.62
1.60544e+10 104.624 104.62
1.61386e+10 104.624 104.62
1.62232e+10 104.624 104.62
1.63082e+10 104.624 104.621
1.63937e+10 104.624 104.621
1.64796e+10 104.625 104.621
1.65659e+10 104.625 104.621
1.66528e+10 104.625 104.622
1.674e+10 104.625 104.622
1.68278e+10 104.626 104.622
1.6916e+10 104.626 104.622
1.70046e+10 104.626 104.622
1.70937e+10 104.626 104.623
1.71833e+10 104.627 104.623
1.72734e+10 104.627 104.624
1.73639e+10 104.627 104.623
1.74549e+10 104.628 104.624
1.75464e+10 104.628 104.624
1.76383e+10 104.628 104.624
1.77308e+10 104.628 104.624
1.78237e+10 104.628 104.625
1.79171e+10 104.628 104.625
1.8011e+10 104.629 104.625
1.81054e+10 104.629 104.625
1.82003e+10 104.629 104.625
1.82957e+10 104.629 104.626
1.83915e+10 104.629 104.626
1.84879e+10 104.63 104.626
1.85848e+10 104.63 104.626
1.86822e+10 104.63 104.626
1.87801e+10 104.631 104.627
1.88786e+10 104.631 104.627
1.89775e+10 104.631 104.628
1.9077e+10 104.631 104.627
1.91769e+10 104.632 104.628
1.92774e+10 104.632 104.628
1.93785e+10 104.632 104.628
1.948e+10 104.632 104.628
1.95821e+10 104.632 104.629
1.96847e+10 104.633 104.629
1.97879e+10 104.632 104.629
1.98916e+10 104.633 104.629
1.99959e+10 104.633 104.629
2.01007e+10 104.633 104.63
2.0206e+10 104.633 104.63
2.03119e+10 104.634 104.63
2.04183e+10 104.634 104.631
2.05254e+10 104.634 104.631
2.06329e+10 104.635 104.631
2.07411e+10 104.635 104.631
2.08498e+10 104.635 104.632
2.0959e+10 104.635 104.632
2.10689e+10 104.635 104.632
2.11793e+10 104.636 104.632
2.12903e+10 104.636 104.632
2.14019e+10 104.636 104.632
2.1514e+10 104.636 104.633
2.16268e+10 104.636 104.633
2.17401e+10 104.637 104.633
2.18541e+10 104.637 104.633
2.19686e+10 104.637 104.633
2.20837e+10 104.637 104.634
2.21995e+10 104.638 104.634
2.23158e+10 104.638 104.634
2.24328e+10 104.638 104.634
2.25503e+10 104.638 104.635
2.26685e+10 104.638 104.635
2.27873e+10 104.639 104.635
2.29067e+10 104.639 104.635
2.30268e+10 104.639 104.636
2.31475e+10 104.639 104.636
2.32688e+10 104.64 104.636
2.33907e+10 104.64 104.636
2.35133e+10 104.64 104.636
2.36365e+10 104.64 104.637
2.37604e+10 104.64 104.637
2.38849e+10 104.641 104.637
2.40101e+10 104.641 104.637
2.41359e+10 104.641 104.638
2.42624e+10 104.642 104.638
2.43896e+10 104.642 104.638
2.45174e+10 104.642 104.638
2.46459e+10 104.642 104.638
2.47751e+10 104.642 104.639
2.49049e+10 104.642 104.639
2.50354e+10 104.643 104.639
2.51666e+10 104.643 104.639
2.52985e+10 104.643 104.639
2.54311e+10 104.643 104.64
2.55644e+10 104.643 104.64
2.56984e+10 104.643 104.64
2.5833e+10 104.644 104.641
2.59684e+10 104.644 104.641
2.61045e+10 104.645 104.641
2.62413e+10 104.645 104.641
2.63789e+10 104.645 104.642
2.65171e+10 104.645 104.642
2.66561e+10 104.645 104.642
2.67958e+10 104.646 104.642
2.69362e+10 104.646 104.642
